family_size,region_name,region,food_mean,food_median,food_q1,food_q3,transportation_mean,transportation_median,transportation_q1,transportation_q3,housing_mean,housing_median,housing_q1,housing_q3,monthly_mean,monthly_median,monthly_q1,monthly_q3,monthly_income_mean,monthly_income_median,monthly_income_q1,monthly_income_q3,col_index,income_index,col_index_custom,income_index_custom
11.0,Region IX - Zamboanga Peninsula,9,143679.0,143679.0,120781.0,169426.0,11500.0,11500.0,8760.0,19328.0,30950.0,30950.0,21815.0,46000.0,38211.99,34846.0,27217.83,43039.5,60643.7,53205.0,45807.42,60570.83,0.15549895416164514,0.09217040300140289,0.5753195047194152,0.5510785940745797
11.0,Region V- Bicol,5,149454.75,149454.75,120381.62,182876.88,10275.0,10275.0,4897.5,15261.5,38865.0,38865.0,22317.5,68838.75,44804.2,35578.37,29493.69,47739.54,76206.49,68326.17,41566.75,87381.04,0.16005636133131776,0.12898379148172942,0.5776113218149056,0.5692828013047747
11.0,Region VI - Western Visayas,6,199089.0,199089.0,122638.0,216509.0,31880.0,31880.0,11010.0,50160.0,63420.0,63420.0,34200.0,88452.0,53048.14,51384.25,35313.67,62570.0,106296.88,98653.33,60659.33,141243.17,0.2584135180075674,0.20281706778144826,0.6270729136240589,0.6057933296133169
11.0,Region VII - Central Visayas,7,180597.0,180597.0,155398.12,229766.12,18165.0,18165.0,10835.5,37032.0,53456.0,53456.0,35639.0,87513.75,60144.75,48627.0,39802.58,58797.4,99547.19,84893.17,64513.33,115487.29,0.2412556457318327,0.16931713916273355,0.6184446073218607,0.5892276270809971
11.0,Region VIII - Eastern Visayas,8,153010.0,153010.0,143100.5,166187.0,13176.0,13176.0,6568.0,17328.0,33430.0,33430.0,24711.0,54756.0,39693.6,39365.5,30054.0,44381.0,73479.22,60800.0,38323.33,82181.67,0.1836229921524631,0.11066088260768203,0.5894624479899873,0.5602221295227845
11.0,Region X - Northern Mindanao,10,102068.0,102068.0,88659.33,143350.0,9150.0,9150.0,5570.0,16700.0,22700.0,22700.0,17062.0,48400.0,33406.22,26173.67,20517.33,34787.5,64768.48,49815.0,36470.0,63530.0,0.10153259983286747,0.08391724620544685,0.5481810444442344,0.5469974110371322
11.0,Region XI - Davao,11,135236.0,135236.0,102702.0,168569.0,15606.0,15606.0,10310.0,17764.0,25050.0,25050.0,19360.0,33104.0,33772.33,30214.0,23993.5,37040.0,63907.41,48714.17,30816.33,71219.17,0.1266748488461304,0.08123721004152581,0.5608245134085867,0.5456721341276591
11.0,Region XII - SOCCSKSARGEN,12,162296.5,162296.5,106772.19,245309.88,19620.0,19620.0,13088.75,27034.5,37903.5,37903.5,28217.5,44113.5,45241.76,36752.08,26864.26,54990.77,66653.9,45545.25,31686.67,108383.83,0.16736014817282743,0.07352228566576147,0.5812842311956121,0.5418571068264708
11.0,Region XIII - Caraga,16,146063.0,146063.0,121500.75,176711.0,12568.0,12568.0,8932.0,32780.0,37800.0,37800.0,15608.0,60150.0,41988.13,34423.0,27442.5,57275.71,76137.62,56080.0,38700.5,99746.5,0.15286670102078528,0.09916976164104116,0.5739958040880507,0.5545397743791997
11.5,Bangsamoro Autonomous Region in Muslim Mindanao,19,137031.5,137031.5,118747.0,151825.5,13210.0,13210.0,11431.0,19669.0,28522.0,28522.0,22490.0,33106.5,32141.22,31376.08,27143.92,34856.88,48069.92,47841.5,39660.83,56126.83,0.1339062642833181,0.07911264297924647,0.5644610288452205,0.5446215364871608
11.5,Cordillera Administrative Region,14,139497.5,139497.5,131751.25,142541.5,29213.0,29213.0,22787.5,36897.0,33105.0,33105.0,18437.5,54722.5,37311.75,38579.25,30342.92,45548.08,80123.12,83337.5,59081.67,104378.96,0.17873029940541574,0.16552976794362886,0.5870020233530833,0.5873547733890011
11.5,National Capital Region,13,308386.5,308386.5,237231.5,393657.62,35150.0,35150.0,27642.5,42593.0,137668.0,137668.0,101335.0,173160.0,100891.75,96542.17,79320.59,115903.98,168793.1,155107.75,124130.0,219551.71,0.5394231557255271,0.3402587138241497,0.7683863112957101,0.6737581736525324
11.5,Region I - Ilocos Region,1,153536.0,153536.0,129973.0,208110.0,19000.0,19000.0,13660.0,21225.0,58760.0,58760.0,45980.0,93880.0,49848.67,56114.33,44659.33,58170.83,92162.56,95904.17,73858.33,112337.58,0.28784795757380444,0.19612407411266636,0.6418748282396728,0.6024836466754911
11.5,Region II - Cagayan Valley,2,130698.5,130698.5,106657.75,170066.5,18300.0,18300.0,14122.5,21153.0,38990.0,38990.0,29125.25,60435.0,40140.35,34814.25,27216.54,45899.83,77947.08,61029.0,46096.67,79318.54,0.15530137960556403,0.11121839673932626,0.5752201489391651,0.5604978200583525
11.5,Region III - Central Luzon,3,164768.75,164768.75,149839.0,183732.38,28400.0,28400.0,20500.0,39805.0,46400.0,46400.0,34735.0,120450.0,52965.25,47432.0,45859.21,59173.5,99203.31,86105.83,76447.5,107204.25,0.23381937503838704,0.1722694321185401,0.6147050748053581,0.5906875348751537
11.5,Region IVA - CALABARZON,4,231936.0,231936.0,226804.0,235210.0,18876.0,18876.0,17830.0,40878.0,76836.0,76836.0,75560.0,94800.0,64032.03,60032.5,57313.0,72901.33,98649.07,96796.67,87226.5,106022.83,0.31223002681475653,0.19829691849036277,0.6541360199720452,0.6035581174309254
11.5,Region IVB - MIMAROPA,17,162376.75,162376.75,130376.62,171950.45,14381.5,14381.5,5765.0,16627.5,36440.0,36440.0,22618.0,48267.0,38981.28,39524.47,32899.35,47090.19,67738.3,73349.88,48455.0,96630.88,0.1846122339534146,0.14121431252226407,0.589959915340739,0.5753307895162956
11.5,Region IX - Zamboanga Peninsula,9,171702.0,171702.0,144012.5,195574.73,12150.0,12150.0,5745.0,30589.5,43395.0,43395.0,20170.0,85745.0,50575.71,40774.25,28612.5,58930.12,95451.96,73100.0,48835.96,98745.79,0.1923893907628326,0.1406059647876996,0.5938708717829771,0.57502996178255
11.5,Region V- Bicol,5,179798.0,179798.0,120842.0,237526.0,17836.0,17836.0,14260.0,22980.0,39600.0,39600.0,28180.0,62865.0,59189.16,42827.67,30825.65,51528.67,136111.72,82840.0,52890.17,100361.0,0.20516745517064436,0.1643185745790306,0.6002966716658531,0.5867558387102016
11.5,Region VI - Western Visayas,6,181437.65,181437.65,145160.5,209400.08,16918.0,16918.0,13520.0,24384.0,46334.0,46334.0,42143.5,61908.0,46517.19,45109.69,37074.21,50578.76,68670.64,69025.83,62090.83,79379.21,0.21936805638224002,0.1306871554002718,0.6074378331665304,0.570125114143707
11.5,Region VII - Central Visayas,7,134040.0,134040.0,107879.38,188411.5,12170.0,12170.0,7360.0,19767.5,55861.0,55861.0,33777.5,74385.5,43550.25,40729.58,29185.56,54149.85,73898.12,85688.17,40747.04,93688.25,0.192111417363773,0.17125261398656397,0.593731085241126,0.5901847186782746
11.5,Region VIII - Eastern Visayas,8,131210.0,131210.0,108762.0,175629.0,9700.0,9700.0,3915.0,12730.0,25950.0,25950.0,17934.0,41694.0,36173.34,28647.83,25750.0,39982.33,62328.55,42438.0,36483.33,59827.33,0.11692885380683857,0.06595750057601679,0.5559234727045107,0.5381163233476777
11.5,Region X - Northern Mindanao,10,135335.0,135335.0,93765.11,186754.25,10470.0,10470.0,6182.5,18261.5,41490.0,41490.0,20495.0,83108.5,40916.87,35719.41,22074.38,51477.21,73506.0,59194.58,41151.21,104158.83,0.16093402795776426,0.1067523920521175,0.5780526805313303,0.5582893823629087
11.5,Region XI - Davao,11,155846.5,155846.5,149782.75,163170.25,32630.0,32630.0,13300.0,55497.5,67133.0,67133.0,47541.5,84465.5,48424.83,47626.42,44964.67,51086.58,102216.25,106956.0,82181.83,126990.42,0.23502921583187633,0.22303041212807967,0.6153134764052397,0.615788821049755
11.5,Region XII - SOCCSKSARGEN,12,173058.5,173058.5,119626.0,203799.0,13440.0,13440.0,10926.0,30600.0,28112.0,28112.0,22600.0,30270.0,41787.21,37102.75,27337.17,50751.5,77495.94,59570.0,49258.83,77096.0,0.1695423046950622,0.10766637438968027,0.582381588406961,0.5587413462968079
11.5,Region XIII - Caraga,16,153892.89,153892.89,121908.46,166985.62,14824.5,14824.5,4515.0,34258.0,30739.0,30739.0,22822.5,45680.0,47450.9,34545.33,30741.24,39279.92,118914.39,54418.08,50458.21,66421.42,0.1536279386726089,0.09512371847221068,0.5743786133037359,0.5525390075020331
12.0,Bangsamoro Autonomous Region in Muslim Mindanao,19,137960.0,137960.0,108110.0,190354.58,9738.0,9738.0,5875.0,12652.5,22277.5,22277.5,17250.0,44627.5,35399.57,30323.0,25115.48,40776.41,58686.01,49423.33,40028.92,62440.75,0.12735313629850326,0.08296370227557306,0.5611656088431464,0.5465258839102067
12.0,Cordillera Administrative Region,14,166899.7,166899.7,136063.25,198662.1,21186.0,21186.0,11212.5,39349.5,48151.0,48151.0,33027.5,58923.0,43386.18,42397.67,38507.54,49602.42,74838.06,80219.17,75457.12,82760.96,0.20249164228513675,0.15793800793432689,0.5989510658230949,0.5836006508222862
12.0,National Capital Region,13,270414.5,270414.5,245536.0,337218.75,28700.0,28700.0,17533.0,42582.0,116906.0,116906.0,93905.0,158999.5,87138.59,81243.08,68133.17,94264.92,137397.43,117239.5,99402.33,167680.04,0.44421966233357146,0.24806620502224314,0.7205106254983045,0.62816901154108
12.0,Region I - Ilocos Region,1,241656.0,241656.0,202565.0,298314.5,27570.0,27570.0,21450.0,41965.0,81900.0,81900.0,65675.0,114586.0,70821.72,72050.67,56573.17,85684.75,271052.22,185440.83,141151.83,358146.92,0.3870169434338757,0.4141064027162673,0.6917446706028871,0.7102758289827802
12.0,Region II - Cagayan Valley,2,244229.0,244229.0,215067.0,260281.0,18260.0,18260.0,11980.0,98650.0,60520.0,60520.0,51290.0,132542.0,82623.06,53698.17,48751.17,102032.5,213419.11,152603.33,111834.17,284596.17,0.27281262719834365,0.33416155425396427,0.6343139003023732,0.6707431304600119
12.0,Region III - Central Luzon,3,271991.75,271991.75,251938.22,320832.75,30166.0,30166.0,23042.5,38187.5,120925.0,120925.0,103192.5,217266.0,85399.26,85302.67,63587.03,96869.08,151491.57,120947.5,97618.12,184014.83,0.4694817628728224,0.25709355174773135,0.7332143650871487,0.6326330312174386
12.0,Region IVA - CALABARZON,4,255644.0,255644.0,190405.4,307623.5,20880.0,20880.0,16765.0,45450.0,83540.0,83540.0,63325.0,134875.0,76413.03,73977.17,58386.25,98440.46,122717.02,114890.0,79806.75,163649.17,0.39900520744301626,0.2423462074139544,0.6977732977100355,0.6253404748017044
12.0,Region IVB - MIMAROPA,17,200096.0,200096.0,144954.0,284301.5,14330.0,14330.0,7839.5,47606.0,62200.0,62200.0,23580.0,113335.0,60622.62,40528.5,33605.5,88440.67,127298.64,76671.67,62138.58,180839.83,0.19086013258466164,0.149301408012895,0.5931018423972613,0.5793298552985855
12.0,Region IX - Zamboanga Peninsula,9,144026.0,144026.0,126590.0,203673.0,15815.0,15815.0,10260.0,18520.0,33900.0,33900.0,28620.0,55040.0,42246.62,32315.83,30771.33,52297.67,69348.43,47010.0,45421.33,106383.67,0.13975416000228505,0.07708830673268674,0.5674018034748299,0.5436205029486246
12.0,Region V- Bicol,5,132153.5,132153.5,116624.75,176981.25,17750.0,17750.0,10075.0,34845.0,53319.0,53319.0,45735.25,64722.5,49214.43,39121.33,31990.88,51768.88,89616.52,82609.08,53231.67,91444.79,0.18210356603094127,0.16375638609309484,0.5886983629234145,0.5864778367081346
12.0,Region VI - Western Visayas,6,294888.0,294888.0,170827.0,346272.0,12200.0,12200.0,7660.0,23666.0,51300.0,51300.0,41505.0,109100.0,62563.7,70729.67,37004.83,84033.83,88888.07,102116.67,68615.0,105043.33,0.37879659733676974,0.21124877517310206,0.6876108442812973,0.6099628058554744
12.0,Region VII - Central Visayas,7,168427.0,168427.0,111803.0,255902.0,21540.0,21540.0,11570.0,37200.0,47490.0,47490.0,40440.0,83622.0,55707.7,47392.83,33732.17,54681.17,118170.47,87725.0,85833.33,127072.33,0.23357562715297933,0.17621139786759854,0.6145824995010306,0.5926368355060516
12.0,Region VIII - Eastern Visayas,8,142685.5,142685.5,127155.0,213693.45,12960.0,12960.0,9242.0,14390.0,39024.0,39024.0,17090.0,56100.0,40924.0,43669.83,27624.25,54754.0,72293.13,76990.0,52416.0,90875.0,0.21040806582101443,0.150076401347071,0.6029320563554748,0.579713089220801
12.0,Region X - Northern Mindanao,10,167163.0,167163.0,125793.0,223019.5,24426.0,24426.0,12631.0,40275.0,35155.0,35155.0,16650.0,61270.0,44652.59,40724.5,33245.5,54694.75,77857.04,68521.83,45838.75,95448.33,0.1920798054348,0.12946013739874912,0.593715188316286,0.5695183541876971
12.0,Region XI - Davao,11,134184.3,134184.3,115461.5,166493.62,10144.0,10144.0,6902.5,14289.5,28300.0,28300.0,23310.0,31293.0,34521.94,35641.55,27525.71,42160.4,61877.18,66653.83,48282.52,77447.62,0.16044951914086747,0.12491238020262938,0.5778090319943137,0.5672694899062953
12.0,Region XII - SOCCSKSARGEN,12,160766.0,160766.0,153633.5,173024.0,15519.5,15519.5,10739.75,18848.75,28342.0,28342.0,20000.0,45426.0,34456.93,34485.25,30916.5,40616.88,52755.54,46253.92,39260.83,66100.5,0.15325407160711751,0.07524758496564057,0.5741906040036593,0.5427102667035056
12.0,Region XIII - Caraga,16,138337.25,138337.25,124431.38,273049.5,26312.0,26312.0,12000.0,33375.0,31108.0,31108.0,25738.0,111960.0,53071.06,38160.83,30625.02,86741.0,91129.8,77582.0,38977.92,140493.75,0.1761265467831969,0.1515176605869548,0.5856926549886021,0.5804257913913523
12.5,Bangsamoro Autonomous Region in Muslim Mindanao,19,102545.0,102545.0,102545.0,102545.0,5565.0,5565.0,5565.0,5565.0,28620.0,28620.0,28620.0,28620.0,23424.0,23424.0,23424.0,23424.0,42124.17,42124.17,42124.17,42124.17,0.08442189653776572,0.06519346275971152,0.5395764583566598,0.5377385069250693
12.5,Cordillera Administrative Region,14,238272.0,238272.0,204396.0,264527.0,20020.0,20020.0,11920.0,37420.0,47268.0,47268.0,46540.0,104430.0,68312.33,53746.33,52935.83,69639.5,137833.27,103515.0,80830.0,136234.17,0.2731123182415205,0.21465309279625522,0.6344646081567622,0.6116462396834254
12.5,National Capital Region,13,288899.5,288899.5,250776.8,305337.38,33168.0,33168.0,12640.5,43591.0,130500.0,130500.0,106040.0,168610.5,88876.89,82235.26,66169.12,90742.85,139372.12,145056.67,110763.12,156329.21,0.45039382053995036,0.3157887612552122,0.723615470161253,0.6616577909964768
12.5,Region I - Ilocos Region,1,387646.0,387646.0,320496.0,454796.0,44260.0,44260.0,30315.0,58205.0,63669.0,63669.0,57568.5,69769.5,96716.5,96716.5,77722.75,115710.25,156288.33,156288.33,128963.33,183613.33,0.5405079800518772,0.3431329061103354,0.7689318449388917,0.6751794606939335
12.5,Region II - Cagayan Valley,2,245466.5,245466.5,190795.25,300137.75,18774.0,18774.0,10897.0,26651.0,94100.0,94100.0,68575.0,119625.0,63496.75,63496.75,47326.21,79667.29,114006.67,114006.67,81001.67,147011.67,0.3337874332999189,0.24019568794711904,0.664976752625011,0.624277043706581
12.5,Region III - Central Luzon,3,210221.25,210221.25,207833.5,247602.88,23674.0,23674.0,23101.25,24576.0,68581.0,68581.0,68249.0,78805.0,63689.31,60963.96,54726.5,69926.77,106317.21,106947.42,86848.0,126416.62,0.31802633535041924,0.22300952360733944,0.6570508525727327,0.6157784916838371
12.5,Region IVA - CALABARZON,4,117886.0,117886.0,117886.0,117886.0,20140.0,20140.0,20140.0,20140.0,41560.0,41560.0,41560.0,41560.0,31912.67,31912.67,31912.67,31912.67,57576.67,57576.67,57576.67,57576.67,0.1372453676233984,0.10281349384806285,0.5661401884711871,0.5563415986319008
12.5,Region IVB - MIMAROPA,17,113052.0,113052.0,113052.0,113052.0,9500.0,9500.0,9500.0,9500.0,15120.0,15120.0,15120.0,15120.0,27070.33,27070.33,27070.33,27070.33,59163.33,59163.33,59163.33,59163.33,0.10711235420942394,0.10667631206690403,0.5509869768511358,0.5582517608378584
12.5,Region IX - Zamboanga Peninsula,9,154284.5,154284.5,116800.88,206356.5,9657.0,9657.0,4077.0,18326.0,45684.0,45684.0,12953.0,83876.0,41337.81,41343.17,22660.94,60020.04,64290.23,65928.08,41796.69,88421.62,0.1959296778949791,0.123145498626032,0.5956512021924237,0.566395767608529
12.5,Region V- Bicol,5,168325.0,168325.0,157890.5,255178.5,19970.0,19970.0,11740.0,24155.0,51200.0,51200.0,42310.0,88858.0,58116.67,41552.0,36867.67,71083.33,104711.11,68658.33,53419.17,137976.67,0.1972291895342362,0.12979245477416151,0.5963046972346173,0.5696826850091165
12.5,Region VI - Western Visayas,6,192488.75,192488.75,147420.0,228211.12,37734.0,37734.0,20925.0,54628.5,82180.0,82180.0,59960.0,98580.0,54136.6,64384.17,52758.21,65762.56,86211.46,96949.58,63592.92,119568.12,0.3393096888135403,0.19866918698761046,0.6677537701528727,0.6037422040675791
12.5,Region VII - Central Visayas,7,206685.0,206685.0,174350.92,247425.75,25784.0,25784.0,13402.0,34140.0,95942.0,95942.0,66653.0,138863.0,79572.75,65026.83,46120.86,96762.04,130157.42,106913.83,94209.04,156471.75,0.343308846741448,0.22292774675283322,0.6697648563177728,0.6157380530589911
12.5,Region VIII - Eastern Visayas,8,169315.0,169315.0,127315.25,209414.5,11804.0,11804.0,8569.0,24413.0,46470.0,46470.0,34265.0,59872.5,57979.88,38627.5,28742.79,58238.92,124575.33,71583.33,49125.08,155919.08,0.17903055050245234,0.1369135413901413,0.5871530128459044,0.5732040597538168
12.5,Region X - Northern Mindanao,10,127919.5,127919.5,126996.25,128842.75,7834.0,7834.0,7807.0,7861.0,44440.0,44440.0,35210.0,53670.0,31402.17,31402.17,29426.33,33378.0,59631.67,59631.67,53619.17,65644.17,0.13406861767444106,0.10781651367569992,0.5645426726974009,0.558815590119203
12.5,Region XI - Davao,11,123571.5,123571.5,97778.12,150219.0,13777.0,13777.0,2377.0,29251.0,76890.0,76890.0,17067.5,136487.5,41384.98,40480.67,23087.15,58778.5,117095.12,116306.67,58576.79,174825.0,0.1905624950723039,0.24579517485882962,0.5929521672171237,0.627045987950277
12.5,Region XII - SOCCSKSARGEN,12,160996.5,160996.5,125733.5,185992.0,11189.5,11189.5,5799.75,16662.5,26009.0,26009.0,14784.5,35300.0,33341.67,34334.58,25658.0,42928.92,59812.89,58535.42,34749.08,76914.75,0.15231647921767696,0.10514762779441178,0.5737191099749887,0.5574958270204414
12.5,Region XIII - Caraga,16,242324.0,242324.0,219473.0,265175.0,25627.0,25627.0,23820.5,27433.5,118700.0,118700.0,81240.0,156160.0,74958.17,74958.17,73129.75,76786.58,139857.33,139857.33,114327.17,165387.5,0.405109794514372,0.3031306585249802,0.7008431566210723,0.6553983637947297
13.0,Bangsamoro Autonomous Region in Muslim Mindanao,19,117943.0,117943.0,103060.5,141907.5,7715.0,7715.0,5449.0,9527.5,22350.0,22350.0,16125.0,38620.0,28684.93,23715.17,23139.75,36210.42,47972.23,40460.0,35421.25,60736.67,0.08623379523049421,0.06114194183194568,0.5404876212711619,0.5357350312980991
13.0,Cordillera Administrative Region,14,244763.0,244763.0,197433.0,255809.5,13200.0,13200.0,13165.0,18000.0,57710.0,57710.0,45080.0,82355.0,53854.61,54618.17,48346.83,59744.17,133362.56,108175.17,102840.92,151290.5,0.2785376222091972,0.22599855406640584,0.6371928709426933,0.61725656616001
13.0,National Capital Region,13,292622.66,292622.66,265564.75,352715.0,30816.0,30816.0,26550.0,44244.0,112770.0,112770.0,79660.0,139700.0,87382.53,84131.67,66933.05,92815.25,119486.05,100370.0,89863.92,134740.58,0.46219483987531207,0.2069964030843727,0.7295499361525675,0.6078600094023715
13.0,Region I - Ilocos Region,1,283434.5,283434.5,223050.5,354624.5,49140.0,49140.0,30760.0,77765.0,167457.0,167457.0,90990.0,306040.5,104033.5,92845.42,64672.58,132206.33,194409.0,172711.67,114166.88,252953.79,0.5164189434359914,0.3831165049697151,0.756818012692881,0.6949513358049171
13.0,Region II - Cagayan Valley,2,175647.0,175647.0,175647.0,175647.0,9350.0,9350.0,9350.0,9350.0,21174.0,21174.0,21174.0,21174.0,36281.0,36281.0,36281.0,36281.0,54432.33,54432.33,54432.33,54432.33,0.16442870181444386,0.09515841094546801,0.5798100730551318,0.552556162917456
13.0,Region III - Central Luzon,3,234092.5,234092.5,207297.25,261431.0,20962.0,20962.0,19335.0,24040.5,112065.0,112065.0,71077.5,181032.5,71468.42,64808.67,51914.12,84362.96,106646.29,92832.33,74462.21,125016.42,0.341951276185396,0.18864549677576675,0.6690821647581073,0.5987854928991628
13.0,Region IVA - CALABARZON,4,530876.75,530876.75,443371.38,549152.88,95375.0,95375.0,72361.5,104560.0,108420.0,108420.0,91050.0,138255.0,128316.49,139803.67,120283.92,142092.65,266458.97,266108.08,221429.88,311312.62,0.8086317118799186,0.6104956247070009,0.903765211682888,0.8073902279142084
13.0,Region IVB - MIMAROPA,17,201791.5,201791.5,173097.75,207044.0,13980.0,13980.0,11940.0,21350.0,40080.0,40080.0,32335.0,71305.0,47799.56,52616.92,41785.46,56222.33,67119.72,76292.5,59717.92,79107.92,0.26608420235542474,0.1483782960771066,0.630930327471019,0.5788733767816802
13.0,Region IX - Zamboanga Peninsula,9,190040.0,190040.0,158454.25,198959.5,41630.0,41630.0,9830.0,73490.0,63355.0,63355.0,56732.5,73400.0,54356.38,56455.08,47871.75,62939.71,94044.33,98500.0,83441.0,109103.33,0.2899683837150526,0.2024437767691993,0.642941142637161,0.6056087373433665
13.0,Region V- Bicol,5,196773.0,196773.0,142278.0,212132.5,12400.0,12400.0,10064.0,15905.0,28800.0,28800.0,26206.5,36875.0,42666.89,42569.67,33721.17,52645.92,78512.92,48673.33,43037.5,77046.33,0.20356196743933982,0.08113778263045004,0.5994893081601982,0.5456229673090015
13.0,Region VI - Western Visayas,6,248374.5,248374.5,195282.35,291098.5,38400.0,38400.0,28464.0,44737.5,69770.0,69770.0,48668.5,84555.0,62116.69,68278.83,61125.02,68606.25,118696.47,114998.33,99879.17,131150.38,0.3635454595406824,0.24260994324749596,0.6799413916681213,0.6254708920755825
13.0,Region VII - Central Visayas,7,252611.0,252611.0,245857.38,292084.5,45505.0,45505.0,22500.0,75327.5,98772.0,98772.0,50160.0,259461.0,113452.54,75752.0,54015.65,138047.67,218215.33,162468.17,107233.92,300602.17,0.41004965624205236,0.3581780944566249,0.7033273014725998,0.6826193008656563
13.0,Region VIII - Eastern Visayas,8,190768.0,190768.0,173325.0,193401.92,12780.0,12780.0,4368.0,15954.0,28170.0,28170.0,26622.0,113484.0,82160.66,40626.49,34968.5,64318.67,203799.77,113722.67,54031.67,173150.33,0.19146990678152417,0.23950427304149913,0.5934084840636145,0.6239351392869246
13.0,Region X - Northern Mindanao,10,107422.5,107422.5,99337.25,115507.75,29582.0,29582.0,15578.0,43586.0,47377.0,47377.0,42955.5,51798.5,33740.5,33740.5,28607.17,38873.83,79740.08,79740.08,69049.38,90430.79,0.14861962591762493,0.15677163481061757,0.5718600459771611,0.5830238797363243
13.0,Region XI - Davao,11,281818.35,281818.35,197527.18,366109.52,72855.0,72855.0,37817.5,107892.5,95090.0,95090.0,56305.0,133875.0,98003.06,98003.06,60418.7,135587.42,426097.75,426097.75,233029.12,619166.38,0.548514012205316,1.0,0.7729578976204243,1.0
13.0,Region XII - SOCCSKSARGEN,12,126120.0,126120.0,111614.5,129481.0,23124.0,23124.0,17427.0,27047.0,42400.0,42400.0,41750.0,65238.0,36345.39,36566.67,34294.83,38506.58,69404.89,56823.5,51224.42,81294.67,0.1662063749935205,0.10097985664923978,0.5807040247321102,0.5554348657031944
13.5,Bangsamoro Autonomous Region in Muslim Mindanao,19,189153.5,189153.5,185777.25,239359.75,23260.0,23260.0,16805.0,37615.0,74020.0,74020.0,53980.0,83510.0,54591.47,58669.92,48583.38,62638.79,79755.28,78939.17,74587.08,84515.42,0.30375093583444257,0.1548217717399836,0.6498720766947765,0.5820596731562293
13.5,National Capital Region,13,312569.0,312569.0,305192.35,359820.5,48168.0,48168.0,33708.0,87996.0,165600.0,165600.0,103160.0,183395.0,111659.16,96373.83,88736.0,122399.92,173742.33,156805.83,145063.58,173481.67,0.5383756060949542,0.3443927906654703,0.7678595222548499,0.6758024731487651
13.5,Region I - Ilocos Region,1,413438.0,413438.0,370504.5,441945.5,79660.0,79660.0,61510.0,93630.0,95190.0,95190.0,73755.0,113940.0,102913.94,109299.33,91950.25,117070.33,173034.67,171766.67,152912.83,192522.5,0.6188086745871143,0.3808158462168601,0.8083074950933891,0.6938136608873985
13.5,Region II - Cagayan Valley,2,222139.0,222139.0,222139.0,222139.0,11410.0,11410.0,11410.0,11410.0,34300.0,34300.0,34300.0,34300.0,47904.83,47904.83,47904.83,47904.83,85690.83,85690.83,85690.83,85690.83,0.23676171133293258,0.17125908991490535,0.616184709248687,0.5901879210224868
13.5,Region IVA - CALABARZON,4,286607.5,286607.5,286607.5,286607.5,63254.0,63254.0,63254.0,63254.0,81345.0,81345.0,81345.0,81345.0,74750.42,74750.42,74750.42,74750.42,108502.33,108502.33,108502.33,108502.33,0.403817003521432,0.2267950445612038,0.7001930412400653,0.6176504304203438
13.5,Region IVB - MIMAROPA,17,251043.5,251043.5,174867.25,327219.75,53517.0,53517.0,31135.5,75898.5,79277.0,79277.0,47653.5,110900.5,70798.17,70798.17,46647.83,94948.5,127600.67,127600.67,84475.33,170726.0,0.37922286055225174,0.27329109015485553,0.6878252024213645,0.6406427080756258
13.5,Region V- Bicol,5,178668.0,178668.0,177502.0,186356.0,16300.0,16300.0,16210.0,31970.0,56930.0,56930.0,46735.0,83345.0,55119.06,45216.33,44956.33,60330.42,110143.67,66622.67,61936.33,136590.5,0.22003165797784593,0.12483651932777332,0.6077715434155344,0.5672319767312373
13.5,Region VI - Western Visayas,6,301764.0,301764.0,204414.0,307384.25,35600.0,35600.0,21790.0,65360.0,79930.0,79930.0,53015.0,159695.0,87786.75,85431.0,54849.42,119546.21,197560.11,185246.67,122603.5,266360.0,0.47028033744862985,0.4136337086385379,0.7336159501983142,0.7100420819330602
13.5,Region VII - Central Visayas,7,105818.0,105818.0,105818.0,105818.0,34410.0,34410.0,34410.0,34410.0,50940.0,50940.0,50940.0,50940.0,33487.17,33487.17,33487.17,33487.17,80198.67,80198.67,80198.67,80198.67,0.14704319875882108,0.15788809946402685,0.5710672963768217,0.5835759711018532
13.5,Region VIII - Eastern Visayas,8,217955.0,217955.0,169817.5,266092.5,19332.0,19332.0,10796.0,27868.0,44072.0,44072.0,35116.0,53028.0,51983.17,51983.17,39058.67,64907.67,109481.08,109481.08,80047.62,138914.54,0.262140489759633,0.22917786969808934,0.6289471235109072,0.6188287365849166
13.5,Region X - Northern Mindanao,10,151843.75,151843.75,134746.38,168941.12,13420.0,13420.0,9030.0,17810.0,63507.5,63507.5,47903.75,79111.25,46633.54,46633.54,36422.52,56844.56,71223.33,71223.33,56960.0,85486.67,0.22885070165103258,0.13603709996048224,0.6122064412211518,0.5727706597852382
13.5,Region XI - Davao,11,222242.5,222242.5,168216.25,276268.75,60530.0,60530.0,49115.0,71945.0,142905.0,142905.0,106507.5,179302.5,77318.58,77318.58,59619.46,95017.71,205379.08,205379.08,147997.88,262760.29,0.4197982026378164,0.4626472592020994,0.7082296251962004,0.7342792648814199
13.5,Region XII - SOCCSKSARGEN,12,128397.0,128397.0,126224.5,130569.5,22583.0,22583.0,19007.5,26158.5,30938.0,30938.0,29854.0,32022.0,33896.0,33896.0,33197.0,34595.0,70913.58,70913.58,70111.62,71715.54,0.14958727453087245,0.13528299514704645,0.5723466546016935,0.5723977552289405
