family_size,province_name,income,col,housing,food,transport
8.0,Lanao del Norte,47294.58,29998.08,33040.0,110149.0,14547.0
8.0,Lanao del Sur,48934.0,37392.57,28925.0,176679.94,7485.0
8.0,Leyte,46371.67,33285.17,39660.0,111380.0,13822.0
8.0,Maguindanao,29396.67,23704.67,22180.0,100729.0,8330.0
8.0,Marinduque,47508.5,35715.79,29481.5,148098.5,16095.0
8.0,Masbate,39098.67,24530.17,16075.0,111193.0,5850.0
8.0,Metropolitan Manila,91371.5,62630.17,95290.0,204702.0,21400.0
8.0,Misamis Occidental,42822.08,31710.92,33595.0,127501.25,11565.0
8.0,Misamis Oriental,58285.83,31322.58,41005.0,109885.25,13340.0
8.0,Mountain Province,46993.33,31070.5,26480.0,134549.0,6740.0
8.0,Negros Occidental,65185.83,42766.33,44999.0,161912.01,17831.0
8.0,Negros Oriental,36570.0,24569.17,30600.0,99042.0,6800.0
8.0,North Cotabato,47038.67,27713.75,27930.0,107322.0,13320.0
8.0,Northern Samar,45106.83,25493.93,38800.0,102034.0,7501.0
8.0,Nueva Ecija,59006.25,34474.5,51900.0,138382.0,13300.0
8.0,Nueva Vizcaya,45501.17,29788.42,29480.0,107730.5,11140.0
8.0,Occidental Mindoro,39003.17,27991.33,33600.0,110703.0,7706.0
8.0,Oriental Mindoro,36775.83,19618.5,25800.0,69311.0,10680.0
8.0,Palawan,50217.08,27952.17,38333.5,107387.0,10420.0
8.0,Pampanga,89863.75,57731.24,86118.0,198439.0,21770.0
8.0,Pangasinan,44372.08,30758.08,47465.0,126101.5,14770.0
8.0,Quezon,56172.83,42728.46,46125.0,160964.0,15611.0
8.0,Quirino,60473.33,23034.83,38170.0,91993.0,11900.0
8.0,Rizal,54505.17,39407.33,49415.0,166130.5,22109.0
8.0,Romblon,37223.33,26783.67,19770.0,121592.0,8000.0
8.0,Samar,38552.0,22252.0,23520.0,100490.0,8360.0
8.0,Sarangani,29184.17,23981.62,21090.0,109337.0,9815.0
8.0,Siquijor,56554.17,36659.17,35000.0,165290.0,14870.0
8.0,Sorsogon,41340.83,30801.33,33672.0,128946.3,15860.0
8.0,South Cotabato,47110.5,29177.0,29744.0,103392.0,16715.0
8.0,Southern Leyte,49366.58,34812.33,35680.0,146999.35,11200.0
8.0,Sultan Kudarat,29155.42,22137.79,23460.0,87477.5,10620.0
8.0,Sulu,38673.33,23418.67,14320.0,115468.0,4550.0
8.0,Surigao del Norte,62790.83,31120.67,43830.0,119639.0,11260.0
8.0,Surigao del Sur,42471.0,31698.6,32680.0,136498.5,11978.0
8.0,Tarlac,60152.67,40480.5,53000.0,154534.0,18050.0
8.0,Tawi-Tawi,30877.92,19093.42,32695.0,69437.5,7215.0
8.0,Zambales,55587.75,45612.17,63587.5,138579.0,13722.0
8.0,Zamboanga Sibugay,36271.5,24851.42,23240.0,111133.0,9427.5
8.0,Zamboanga del Norte,36518.33,26373.17,17696.0,125760.0,8046.0
8.0,Zamboanga del Sur,44760.0,28553.5,32364.0,108377.5,11310.0
8.5,Abra,57337.5,35286.84,32750.0,135141.02,8940.0
8.5,Agusan del Norte,55405.5,37195.0,40300.0,130638.0,18740.0
8.5,Agusan del Sur,35840.33,27651.5,16320.0,127245.0,6756.0
8.5,Aklan,86883.17,64035.92,72600.0,210571.0,28826.0
8.5,Albay,58707.75,36126.58,41670.0,130934.5,19583.0
8.5,Antique,55639.83,32381.0,27705.0,117936.0,11900.0
8.5,Apayao,48288.75,35977.17,27180.0,172590.5,7915.0
8.5,Aurora,50115.67,40142.67,25880.0,193787.0,15780.0
8.5,Basilan,40472.5,27416.12,30530.0,111727.75,14030.0
8.5,Bataan,96052.5,60809.17,64150.0,160848.0,17880.0
8.5,Batangas,75291.67,46737.83,91680.0,129461.0,15296.0
8.5,Benguet,69189.25,42038.58,81075.0,128615.58,13691.0
8.5,Biliran,52564.17,29334.37,40250.0,111555.0,11094.0
8.5,Bohol,49847.5,25461.1,31970.0,117484.5,8149.5
8.5,Bukidnon,50962.5,21856.17,31045.0,85917.0,6240.0
8.5,Bulacan,111376.08,55695.58,70495.0,206101.5,23330.0
8.5,Cagayan,66760.83,36795.33,47630.0,144102.0,14000.0
8.5,Camarines Norte,54998.33,32342.42,21603.0,133158.3,12252.5
8.5,Camarines Sur,48548.33,20695.17,32940.0,74570.25,4510.0
8.5,Camiguin,53070.83,32458.17,24920.0,132132.0,21640.0
8.5,Capiz,81680.0,58093.0,54000.0,236456.0,20870.0
8.5,Catanduanes,53355.67,43585.58,49820.0,157482.6,8524.0
8.5,Cavite,112468.0,61135.17,105254.5,163639.0,40450.0
8.5,Cebu,71919.83,37741.33,53250.0,125917.25,16150.0
8.5,Compostela Valley,53667.5,25690.25,40422.5,95750.0,12509.0
8.5,Davao Oriental,39246.67,23342.0,18375.0,105693.0,11710.0
8.5,Davao del Norte,47726.67,37525.21,35740.0,154262.75,20495.0
8.5,Davao del Sur,52935.0,27339.17,38000.0,103722.0,15040.0
8.5,Dinagat Islands,52055.67,32744.67,62000.0,122114.0,3020.0
8.5,Eastern Samar,48421.0,32824.0,37217.5,130930.0,8815.0
8.5,Guimaras,60307.5,44744.42,33120.0,192851.5,16900.0
8.5,Ifugao,62101.5,27730.33,32850.0,105455.5,12489.0
8.5,Ilocos Norte,97841.67,59542.0,88480.0,245048.0,26200.0
8.5,Ilocos Sur,82378.83,38872.08,62080.0,124052.5,14080.0
8.5,Iloilo,70665.0,39255.33,43080.0,123646.0,17320.0
8.5,Isabela,61050.67,30550.58,41760.0,128078.0,10750.0
8.5,Kalinga,60814.17,37192.5,37836.0,147743.0,13645.0
8.5,La Union,87858.73,44833.19,66950.0,177598.0,11870.0
8.5,Laguna,131102.67,74927.67,83204.0,227912.0,41936.0
8.5,Lanao del Norte,51722.5,30933.58,42340.0,105213.5,18325.0
8.5,Lanao del Sur,46466.48,38330.87,25120.0,191618.7,7200.0
8.5,Leyte,66720.42,42456.54,62107.0,138154.5,21545.0
8.5,Maguindanao,28066.67,21859.5,23700.0,91414.0,6801.0
8.5,Marinduque,38003.83,33765.42,25000.0,147383.5,7680.0
8.5,Masbate,41044.5,28450.75,24375.0,113243.0,10031.0
8.5,Metropolitan Manila,95828.33,65374.21,94870.0,210957.12,24518.0
8.5,Misamis Occidental,55680.75,42347.42,29040.0,183097.5,22226.0
8.5,Misamis Oriental,56873.33,32866.25,45140.0,113804.0,19368.0
8.5,Mountain Province,92951.5,45109.33,41362.0,187326.0,10800.0
8.5,Negros Occidental,69173.33,43370.67,53356.0,158011.5,19740.0
8.5,North Cotabato,42031.83,23008.5,21810.0,101447.0,14000.0
8.5,Northern Samar,39652.09,26755.17,38414.5,103224.25,4545.0
8.5,Nueva Ecija,97561.67,39308.5,47655.0,155899.0,19193.0
8.5,Nueva Vizcaya,38002.5,28004.33,34650.0,111931.0,13634.0
8.5,Occidental Mindoro,39784.17,21876.5,11000.0,111466.0,5420.0
8.5,Oriental Mindoro,51264.17,29186.46,34642.0,102947.25,21268.0
8.5,Palawan,56274.0,33675.79,47660.0,120926.0,14100.0
8.5,Pampanga,89870.83,60022.58,88770.0,200814.09,28359.0
8.5,Pangasinan,51067.42,34632.0,50225.0,123055.0,8383.0
8.5,Quezon,49158.33,39162.77,36620.0,173907.75,13017.0
8.5,Quirino,55804.67,26804.67,45750.0,100096.0,13770.0
8.5,Rizal,113153.42,60932.17,77105.0,207237.5,36422.0
8.5,Romblon,37134.17,27376.5,26100.0,126100.0,6970.0
8.5,Samar,36035.83,25157.83,27400.0,111317.0,8891.0
8.5,Sarangani,33791.67,24626.17,17320.0,103629.5,10080.0
8.5,Siquijor,56419.17,39154.75,37281.0,164490.75,15675.0
8.5,Sorsogon,42568.33,30240.5,27890.0,132438.0,13745.0
8.5,South Cotabato,66948.33,34597.0,43664.0,121594.0,16430.0
8.5,Southern Leyte,59908.33,34118.0,37820.0,142793.0,15370.0
8.5,Sultan Kudarat,49612.42,36671.42,31702.5,144889.5,10438.5
8.5,Sulu,40000.0,25072.17,17760.0,116750.0,5540.0
8.5,Surigao del Norte,58085.83,29662.25,43200.0,118166.5,10982.0
8.5,Surigao del Sur,48914.92,34317.12,32250.0,150598.75,15440.0
8.5,Tarlac,100315.67,50840.92,85880.0,163097.0,16270.0
8.5,Tawi-Tawi,49833.33,22590.58,35227.5,92541.0,5305.0
8.5,Zambales,78820.5,55580.78,72000.0,200092.0,16100.0
8.5,Zamboanga Sibugay,45718.5,26989.33,33360.0,108194.0,7889.0
8.5,Zamboanga del Norte,35561.5,28546.17,18180.0,125685.0,11480.0
8.5,Zamboanga del Sur,46205.83,31890.67,34900.0,128812.0,10260.0
9.0,Abra,43475.0,28926.67,33720.0,107840.0,12692.0
9.0,Agusan del Norte,49173.33,33749.5,34685.0,135096.0,18200.0
9.0,Agusan del Sur,34762.17,28855.33,17740.0,128896.0,6720.0
9.0,Aklan,78948.75,50234.92,66440.0,181637.5,31359.5
9.0,Albay,50245.0,31989.45,37350.0,124332.0,12872.0
9.0,Antique,49615.0,23525.33,27100.0,98572.0,7217.0
9.0,Apayao,88406.67,45193.0,34570.0,214083.0,13330.0
9.0,Aurora,76194.67,46680.0,38868.0,211893.0,15360.0
9.0,Basilan,35925.0,22946.33,24360.0,106625.0,6800.0
9.0,Bataan,122769.67,71213.83,101500.0,228001.96,34540.0
9.0,Batanes,105815.33,48472.83,75446.0,111099.0,36590.0
9.0,Batangas,56643.0,37108.96,61893.0,138828.5,11900.0
9.0,Benguet,68322.0,40143.15,73500.0,129383.0,24510.0
9.0,Biliran,57963.33,33694.5,38370.0,132723.8,17730.0
9.0,Bohol,53046.67,31645.71,47915.0,119440.5,9395.0
9.0,Bukidnon,36401.67,18783.83,19750.0,76932.0,6984.0
9.0,Bulacan,75978.33,53276.75,48500.0,199233.5,26020.0
9.0,Cagayan,55960.0,37370.17,46890.0,129253.5,15710.0
9.0,Camarines Norte,50579.0,29272.0,26100.0,127194.0,10400.0
9.0,Camarines Sur,45010.92,25316.5,27876.0,102219.0,12170.0
9.0,Camiguin,53369.58,34556.75,47265.0,123296.5,10763.0
9.0,Capiz,66229.17,43251.33,44884.0,176249.0,16168.0
9.0,Catanduanes,48620.0,38243.25,35720.0,166221.5,15935.0
9.0,Cavite,112870.17,57475.83,89730.0,161851.5,16745.0
9.0,Cebu,75456.67,42790.06,54539.0,145429.0,20400.0
9.0,Compostela Valley,48175.42,22404.0,20611.0,91811.0,8975.0
9.0,Davao Oriental,50515.0,26243.17,21834.0,113209.5,7220.0
9.0,Davao del Norte,60111.67,40652.17,42090.0,162382.5,11610.0
9.0,Davao del Sur,55422.75,28788.92,29550.0,116200.5,10455.0
9.0,Dinagat Islands,70624.0,29492.92,27050.0,123853.5,11030.0
9.0,Eastern Samar,45014.67,33817.08,31500.0,144281.5,9171.5
9.0,Guimaras,60068.33,38800.0,49200.0,144545.0,22818.0
9.0,Ifugao,61420.0,36314.33,55476.0,123708.0,9070.0
9.0,Ilocos Norte,105845.83,68007.75,74354.0,255660.0,35450.0
9.0,Ilocos Sur,110019.42,46800.04,59820.0,162378.0,21045.0
9.0,Iloilo,74332.5,42096.0,50140.0,135377.0,21918.0
9.0,Isabela,55892.67,28223.17,34440.0,119768.0,10897.5
9.0,Kalinga,73958.33,40551.58,64113.0,162824.25,11150.0
9.0,La Union,89735.5,43951.67,38000.0,186176.0,17004.0
9.0,Laguna,80785.0,52363.08,62890.0,201218.5,36240.0
9.0,Lanao del Norte,44905.0,27383.5,26750.0,110792.5,9255.5
9.0,Lanao del Sur,49097.67,38395.1,21630.0,187900.0,6350.0
9.0,Leyte,49556.25,39846.76,50950.0,147110.2,18542.0
9.0,Maguindanao,31479.17,24330.75,23155.5,105177.0,8800.0
9.0,Marinduque,43144.08,38766.75,34220.0,157552.0,17460.0
9.0,Masbate,38048.83,22215.0,20264.0,89272.25,10055.0
9.0,Metropolitan Manila,101162.0,67105.58,99735.0,222354.75,26069.0
9.0,Misamis Occidental,50830.0,34990.67,24638.0,166622.0,14531.5
9.0,Misamis Oriental,67872.5,32250.21,51150.0,121676.0,15198.0
9.0,Mountain Province,43240.0,31149.67,37722.0,139196.0,4080.0
9.0,Negros Occidental,54918.67,36285.5,40860.0,140112.5,18361.0
9.0,Negros Oriental,30850.0,18477.33,14600.0,69646.0,2400.0
9.0,North Cotabato,34603.88,25411.79,16370.0,118229.5,13334.0
9.0,Northern Samar,46293.67,27207.17,36004.0,109759.0,5420.0
9.0,Nueva Ecija,100985.08,55708.0,56410.0,186036.0,23501.0
9.0,Nueva Vizcaya,65894.08,39980.08,51264.0,152975.5,11165.0
9.0,Occidental Mindoro,43642.0,28953.33,34184.0,127060.0,8350.0
9.0,Oriental Mindoro,41295.0,29221.83,44280.0,100280.0,12270.0
9.0,Palawan,44964.17,25342.0,28717.5,112892.0,9577.5
9.0,Pampanga,104904.92,66581.67,93970.0,203083.86,24955.0
9.0,Pangasinan,56618.75,33955.0,40869.0,138887.0,17392.0
9.0,Quezon,63107.67,49663.83,57120.0,190521.75,18200.0
9.0,Quirino,72102.92,29916.83,49095.0,103470.5,14455.0
9.0,Rizal,77682.5,51893.62,66000.0,180126.0,35790.0
9.0,Romblon,51689.58,37821.54,24960.0,133391.25,8985.0
9.0,Samar,32119.17,25824.17,22834.0,107500.0,7720.0
9.0,Sarangani,19878.33,19318.17,17220.0,92656.0,5060.0
9.0,Siquijor,57216.33,41298.12,31875.0,184269.75,14619.0
9.0,Sorsogon,46011.92,34416.38,29934.0,132850.25,11832.0
9.0,South Cotabato,70995.67,34566.0,49826.0,132205.0,22150.0
9.0,Southern Leyte,44843.75,33698.83,30530.5,138698.15,10492.0
9.0,Sultan Kudarat,27538.33,24035.33,17700.0,106577.0,13910.0
9.0,Sulu,39202.5,25798.83,17675.0,128403.0,5030.0
9.0,Surigao del Norte,67775.0,32362.17,41100.0,124179.0,10680.0
9.0,Surigao del Sur,34447.5,23873.08,24210.0,114639.0,6410.0
9.0,Tarlac,81762.5,49681.17,67142.5,181676.88,34158.0
9.0,Tawi-Tawi,34450.0,22387.83,43349.0,77572.0,8212.5
9.0,Zambales,61974.5,46196.67,70320.0,153129.5,14900.0
9.0,Zamboanga Sibugay,43700.83,27210.33,22800.0,125720.0,6610.0
9.0,Zamboanga del Norte,46568.42,33632.42,21810.0,148588.5,15929.0
9.0,Zamboanga del Sur,41212.58,30435.75,34830.0,119340.34,11140.0
9.5,Abra,51497.5,33328.75,32018.0,134856.0,10332.5
9.5,Agusan del Norte,61643.08,39520.58,44950.0,140882.5,16939.0
9.5,Agusan del Sur,44575.0,34354.58,15378.0,122485.5,11190.0
9.5,Aklan,62028.33,44224.17,48300.0,186842.0,9580.0
9.5,Albay,67666.33,37348.0,47280.0,155664.97,11800.0
9.5,Antique,186020.75,59156.67,61370.0,184596.0,34038.0
9.5,Apayao,138197.5,67664.33,59875.0,235698.0,38190.0
9.5,Aurora,62052.5,46779.83,31470.0,215856.5,20050.0
9.5,Basilan,50461.67,31631.33,23905.0,143622.25,7730.0
9.5,Bataan,66113.0,40175.0,41400.0,173082.0,21260.0
9.5,Batanes,54301.67,33605.25,35682.0,151729.5,3600.0
9.5,Batangas,127384.83,71444.51,104020.0,217249.58,47293.0
9.5,Benguet,117580.83,55288.0,76905.0,159037.25,24448.0
9.5,Biliran,57164.5,27498.58,47090.0,111494.5,9279.0
9.5,Bohol,65599.17,28503.08,39894.5,104364.0,7897.5
9.5,Bukidnon,47850.42,22697.54,28970.0,91788.75,8365.0
9.5,Bulacan,59195.83,40759.88,57450.0,159443.75,8845.0
9.5,Cagayan,76551.75,54129.33,72785.0,167346.75,36550.0
9.5,Camarines Norte,60160.08,27329.5,34149.0,105147.5,5050.0
9.5,Camarines Sur,36697.5,19396.17,27600.0,83387.0,16800.0
9.5,Camiguin,60659.83,38364.5,68580.0,145707.0,7850.0
9.5,Capiz,141231.33,80499.33,81340.0,282259.0,33800.0
9.5,Catanduanes,40818.75,27906.08,40023.0,121471.5,14456.5
9.5,Cavite,118921.75,59630.17,100307.0,202974.0,17166.0
9.5,Cebu,71229.17,34732.75,53450.0,136021.0,20999.0
9.5,Compostela Valley,38715.0,20075.5,27840.0,70517.0,8080.0
9.5,Davao Oriental,50055.42,25773.17,25240.0,123106.0,10051.0
9.5,Davao del Norte,65043.33,40242.89,45150.0,162936.0,12684.0
9.5,Davao del Sur,46585.33,25707.33,28012.0,98392.0,11281.0
9.5,Dinagat Islands,73307.83,30406.33,27360.0,126818.0,16750.0
9.5,Eastern Samar,54321.67,29157.67,24000.0,145766.0,7960.0
9.5,Guimaras,64503.33,45005.0,48100.0,158032.0,32193.0
9.5,Ifugao,62885.42,27535.25,36605.0,103910.0,8000.0
9.5,Ilocos Norte,120643.75,79519.0,51515.0,235633.5,46075.0
9.5,Ilocos Sur,166095.83,39594.33,42520.0,144713.0,12350.0
9.5,Iloilo,98736.08,57111.17,66305.0,183559.0,25900.0
9.5,Isabela,62993.83,31301.75,31260.0,139130.5,13415.0
9.5,Kalinga,89893.33,48226.5,40580.0,190609.0,13480.0
9.5,La Union,76758.0,50239.33,51031.0,187305.45,19420.0
9.5,Laguna,131827.83,58912.42,63242.5,231607.0,34800.0
9.5,Lanao del Norte,54324.83,37604.58,42365.0,126018.54,17640.0
9.5,Lanao del Sur,53102.5,40627.5,29950.0,203280.0,6315.0
9.5,Leyte,72208.33,44885.42,67005.0,161023.0,13488.0
9.5,Maguindanao,33879.17,25097.08,23790.0,109681.5,8817.0
9.5,Marinduque,72037.08,47708.83,71415.0,170885.5,18747.5
9.5,Masbate,48210.83,24992.0,24920.0,110570.0,11132.0
9.5,Metropolitan Manila,104561.17,67347.17,102980.0,232391.0,27020.0
9.5,Misamis Occidental,51365.0,42930.46,48350.0,175593.25,11217.5
9.5,Misamis Oriental,79099.17,47617.63,62200.0,167723.0,15528.0
9.5,Mountain Province,78971.58,40653.17,33350.0,147245.5,12860.0
9.5,Negros Occidental,72225.0,46621.67,67600.0,148830.0,31270.0
9.5,North Cotabato,72388.33,27940.0,31120.0,116061.98,10500.0
9.5,Northern Samar,61325.08,27480.38,49954.0,105718.25,4775.0
9.5,Nueva Ecija,78719.5,38192.17,51570.0,141006.5,10055.0
9.5,Nueva Vizcaya,43832.92,29476.0,32250.0,131629.5,13655.0
9.5,Occidental Mindoro,25387.67,19025.17,19000.0,77946.0,3300.0
9.5,Oriental Mindoro,33172.5,17095.5,22780.0,62558.0,12670.0
9.5,Palawan,51946.33,31747.62,37920.0,117234.0,9992.0
9.5,Pampanga,90330.0,59012.64,76345.0,178873.85,20210.0
9.5,Pangasinan,56574.58,31998.83,56585.0,134548.5,17350.0
9.5,Quezon,77715.17,52603.5,49700.0,208997.0,17160.0
9.5,Rizal,101096.67,68714.33,73985.0,250662.5,32375.0
9.5,Romblon,38510.58,30399.25,29510.0,146937.5,5790.0
9.5,Samar,60723.67,39479.83,31850.0,150727.0,20810.0
9.5,Sarangani,42643.83,25491.17,23990.0,118154.0,10038.0
9.5,Sorsogon,42930.0,33796.54,30427.5,147449.0,7122.0
9.5,South Cotabato,64047.17,45753.08,51010.0,151193.25,20858.0
9.5,Southern Leyte,43292.5,34420.5,27220.0,141220.0,26720.0
9.5,Sultan Kudarat,20326.08,18794.25,16450.0,91667.5,4760.0
9.5,Sulu,55650.42,32967.33,17705.0,148841.0,20990.0
9.5,Surigao del Norte,98031.67,52017.0,57710.0,206657.0,10700.0
9.5,Surigao del Sur,40409.42,31182.25,36777.0,134683.5,14000.0
9.5,Tarlac,62331.67,44103.17,55698.0,177101.0,14210.0
9.5,Tawi-Tawi,27416.67,16785.67,22655.0,72981.5,3795.0
9.5,Zambales,63202.92,41804.17,90455.0,131067.0,10851.0
9.5,Zamboanga Sibugay,52215.42,39728.58,46220.0,142584.0,13327.5
9.5,Zamboanga del Norte,30118.33,23612.79,16530.0,114933.75,10520.0
9.5,Zamboanga del Sur,62600.42,30279.71,34505.0,126800.75,21857.0
10.0,Abra,71680.0,35469.08,39736.0,145268.5,14950.0
10.0,Agusan del Norte,51320.83,38031.67,51030.0,131394.5,15704.0
10.0,Agusan del Sur,34909.17,25235.83,13764.0,115655.0,13796.0
10.0,Aklan,82820.5,51570.67,33510.0,231890.5,28385.0
10.0,Albay,42241.0,25974.08,37520.0,115321.5,7820.0
10.0,Antique,73433.0,31164.5,43500.0,129709.0,14140.0
10.0,Apayao,85225.83,42404.5,20900.0,224749.0,7258.0
10.0,Aurora,84081.83,57351.67,74890.0,211220.5,15159.0
10.0,Basilan,37374.25,26375.83,18915.0,124484.25,8360.0
10.0,Bataan,111444.58,71931.08,76992.5,231873.0,66120.0
10.0,Batangas,66633.0,38134.12,46020.0,139922.7,12548.0
10.0,Benguet,181693.33,52898.0,95855.0,163128.0,40040.0
10.0,Biliran,71416.67,39163.17,45070.0,163350.0,10339.0
10.0,Bohol,52467.92,30429.12,38122.5,121936.25,10165.0
10.0,Bukidnon,88704.42,36148.0,53535.0,103835.0,7482.0
10.0,Bulacan,83201.67,54597.0,72090.0,165405.0,47976.0
10.0,Cagayan,42062.0,39388.33,72480.0,111656.5,29900.0
10.0,Camarines Norte,49904.17,33465.0,40450.0,143864.0,13860.0
10.0,Camarines Sur,45415.17,26023.42,26710.0,110741.5,11450.0
10.0,Camiguin,56365.0,35500.0,39780.0,136498.0,14592.0
10.0,Capiz,73454.67,46523.0,42800.0,206460.0,21310.0
10.0,Catanduanes,268557.5,146988.5,336500.0,381435.0,98296.0
10.0,Cavite,89858.33,40466.92,58710.0,162506.25,26830.0
10.0,Cebu,103250.0,54111.89,68940.0,194584.35,20250.0
10.0,Compostela Valley,97422.42,40605.42,73299.0,120621.5,15125.0
10.0,Davao Oriental,37595.83,27228.58,22740.0,129796.0,8245.0
10.0,Davao del Norte,90448.67,68757.17,94740.0,268183.0,19990.0
10.0,Davao del Sur,69209.67,34053.0,40860.0,110198.0,33000.0
10.0,Dinagat Islands,44670.17,24770.5,33530.0,93063.0,8402.5
10.0,Eastern Samar,53906.67,33442.75,30640.0,164849.5,9080.0
10.0,Guimaras,61688.33,31301.83,25500.0,129522.0,25986.0
10.0,Ifugao,61279.33,28254.83,31050.0,104479.0,10015.0
10.0,Ilocos Norte,186927.5,97574.67,92840.0,357404.0,44350.0
10.0,Iloilo,99039.17,41768.83,60040.0,141616.0,14914.0
10.0,Isabela,68723.17,41136.67,42434.0,180266.0,19400.0
10.0,Kalinga,72621.83,42348.17,46580.0,154292.0,13600.0
10.0,La Union,93949.33,56858.33,66425.0,198314.5,24665.0
10.0,Laguna,98917.42,53806.92,65180.0,191520.5,31785.0
10.0,Lanao del Norte,60897.67,33710.65,37320.0,128590.0,10150.0
10.0,Lanao del Sur,59290.33,41942.52,25020.0,218187.1,6215.0
10.0,Leyte,79930.0,51669.58,56040.0,199143.5,18510.0
10.0,Maguindanao,31096.67,23866.17,19885.0,106306.5,9510.0
10.0,Marinduque,48929.58,39161.71,43279.0,139588.75,31082.0
10.0,Masbate,45108.33,28050.0,19810.0,140892.0,17648.0
10.0,Metropolitan Manila,120800.0,77996.17,106000.0,247014.0,29600.0
10.0,Misamis Occidental,45436.67,31353.33,18200.0,165760.0,6460.0
10.0,Misamis Oriental,68247.83,33549.33,35540.0,111703.0,15485.0
10.0,Mountain Province,58112.5,38457.33,21180.0,156061.0,11920.0
10.0,Negros Occidental,67557.5,48363.83,48443.0,163600.5,32308.0
10.0,Negros Oriental,61063.33,28816.67,44084.0,87924.0,14160.0
10.0,North Cotabato,52913.92,27612.5,28800.0,110502.5,25653.0
10.0,Northern Samar,53899.0,21909.83,28650.0,101832.5,7500.0
10.0,Nueva Ecija,94243.33,45703.83,56840.0,156308.0,19350.0
10.0,Nueva Vizcaya,51570.0,29429.5,27900.0,126937.0,15950.0
10.0,Occidental Mindoro,37473.33,27569.5,24720.0,116485.0,4780.0
10.0,Oriental Mindoro,52227.92,25522.58,27036.0,100429.5,9800.0
10.0,Palawan,50026.21,30797.5,31900.0,120927.0,14294.0
10.0,Pampanga,108956.25,64820.19,77610.0,257523.5,20380.0
10.0,Pangasinan,74946.33,39802.5,50300.0,158319.0,19800.0
10.0,Quezon,66821.0,50814.42,54985.0,204595.0,19580.0
10.0,Quirino,46065.83,25188.5,33120.0,77499.0,18540.0
10.0,Rizal,79091.67,55684.5,72120.0,208737.6,41340.0
10.0,Romblon,49571.25,36838.08,20730.0,172919.0,16366.0
10.0,Samar,39823.33,29369.5,25000.0,111670.0,8850.0
10.0,Sarangani,54963.33,28221.67,15180.0,136796.0,7800.0
10.0,Siquijor,173987.33,67301.92,66337.5,224085.25,30931.0
10.0,Sorsogon,46186.75,29707.96,26300.0,129627.75,17477.0
10.0,South Cotabato,50760.0,34148.67,38280.0,121164.0,19052.0
10.0,Southern Leyte,37371.75,27869.09,21215.0,118909.55,23695.0
10.0,Sultan Kudarat,33328.12,22193.71,25850.0,94534.75,7313.0
10.0,Sulu,38454.17,26182.75,16735.0,131596.5,7190.0
10.0,Surigao del Norte,67201.73,27024.84,33277.0,104433.0,8471.0
10.0,Surigao del Sur,47224.83,33635.67,41428.0,138482.0,12828.0
10.0,Tarlac,59865.42,43832.08,55155.0,179067.0,23050.0
10.0,Tawi-Tawi,38016.67,20389.17,25800.0,81715.0,7520.0
10.0,Zambales,69149.17,41871.67,67350.0,127725.0,22080.0
10.0,Zamboanga Sibugay,45854.58,31141.79,27005.0,128000.75,15280.0
10.0,Zamboanga del Norte,47046.67,31235.33,15834.0,139610.0,11360.0
10.0,Zamboanga del Sur,56533.33,37185.33,44680.0,156844.0,30160.0
10.5,Abra,34905.75,26082.33,27398.0,117506.0,5770.0
10.5,Agusan del Norte,100847.0,62988.67,91040.0,151320.0,48240.0
10.5,Agusan del Sur,79592.83,53906.08,31800.0,267633.5,11595.0
10.5,Aklan,98950.0,53704.75,53930.0,220973.5,20331.0
10.5,Antique,40988.33,22295.83,19340.0,98445.0,7220.0
10.5,Apayao,89790.0,60140.67,30738.0,264493.0,29648.0
10.5,Basilan,38161.67,23875.67,19350.0,106716.0,13245.0
10.5,Bataan,259115.0,122928.67,183120.0,381452.0,52500.0
10.5,Batangas,50638.83,36966.0,47000.0,148244.0,17420.0
10.5,Benguet,74821.25,47376.79,102012.0,140170.25,18266.0
10.5,Biliran,119629.17,65451.75,38600.0,253339.5,28315.0
10.5,Bukidnon,47278.0,22039.33,13640.0,107963.0,7595.0
10.5,Bulacan,99222.0,64872.85,83460.0,212947.1,31550.0
10.5,Cagayan,82376.33,40437.21,53682.0,151132.25,21340.0
10.5,Camarines Norte,85450.0,55037.75,59675.0,223051.5,18765.0
10.5,Camarines Sur,47595.83,35259.17,48300.0,136815.0,21060.0
10.5,Camiguin,96974.0,42545.33,31830.0,162642.0,20800.0
10.5,Catanduanes,34056.0,20796.67,21040.0,95265.0,10724.0
10.5,Cebu,91106.67,45984.5,50232.0,164767.0,21450.0
10.5,Compostela Valley,53659.17,23277.0,16200.0,90868.0,14460.0
10.5,Davao del Sur,211307.67,114681.08,80970.0,329490.5,198442.0
10.5,Dinagat Islands,54853.33,24340.25,30531.5,106268.0,3460.0
10.5,Eastern Samar,41780.5,33493.67,28340.0,149302.25,8517.5
10.5,Ifugao,90036.5,38281.0,25800.0,168566.0,13200.0
10.5,Ilocos Norte,121716.67,90502.17,79020.0,305926.0,28920.0
10.5,Ilocos Sur,128735.83,64494.75,111840.0,213070.0,24340.0
10.5,Iloilo,64303.17,34818.58,60066.0,117704.5,15343.0
10.5,Isabela,63414.33,53383.67,51141.0,135402.5,9515.0
10.5,Kalinga,71615.83,44404.12,34944.0,199530.75,12050.0
10.5,La Union,64971.67,44105.5,23610.0,179463.0,41080.0
10.5,Laguna,66872.67,56795.83,80330.0,199357.0,21160.0
